id;money;avg_salary;sal_cat;cat_exp;last_job_diff_cat;save_date_diff_cat;kmeans
273350;40000;40042.152767319414;6.0;3;1;2;3
273381;150000;81134.3537414966;10.0;2;2;3;5
273401;25806;32199.792208223633;4.0;2;2;2;2
273425;20000;32923.67768595041;4.0;3;3;3;3
273426;30000;32923.67768595041;6.0;2;1;1;2
273440;26639;32923.67768595041;4.0;2;4;3;3
273464;20000;38677.68595041322;2.0;2;3;2;2
273472;30659;44373.85734072023;4.0;3;3;3;3
273484;15000;47750.86505190312;2.0;2;3;3;2
273500;50000;44373.85734072023;6.0;3;1;1;3
273505;35000;38985.65938961906;6.0;2;3;2;3
273532;30000;40252.97619047619;4.0;3;4;3;4
273544;40000;35280.355435370475;6.0;3;1;2;3
273564;30000;44085.9375;4.0;3;4;3;4
273574;50000;40165.289256198346;8.0;3;3;3;5
273582;60000;43830.735139676544;8.0;3;5;3;5
273600;40000;38985.65938961906;6.0;2;3;3;4
273621;80000;34663.5256888889;10.0;2;5;3;5
273626;40000;39703.99545190928;6.0;3;5;3;5
273641;50000;35036.60373333333;8.0;3;3;3;5
273648;45000;39978.21875;6.0;2;3;3;4
273649;50000;38656.97830338629;8.0;3;2;2;4
273661;40000;26179.93079584775;10.0;2;3;2;5
273693;40000;42205.7682577163;6.0;2;3;1;3
273705;30000;30311.333333333332;6.0;2;1;2;3
273712;30000;30311.333333333332;6.0;2;1;2;3
273717;35000;25034.72222222222;8.0;3;5;3;5
273719;14041;21421.818240288136;4.0;1;1;1;1
273726;25000;36295.12269471117;4.0;3;5;3;4
273746;20000;21421.818240288136;6.0;1;1;1;2
273802;25000;31996.628511966705;4.0;3;3;3;3
273803;20000;19339.907955292576;6.0;1;1;1;2
273877;45000;30949.146181272277;10.0;3;5;3;5
273878;30000;41379.173553719;4.0;2;4;2;3
273894;35000;41379.173553719;4.0;2;4;3;3
273907;30000;36758.31443688587;4.0;3;5;1;3
273911;50000;33027.160493827156;10.0;2;3;3;5
273918;35000;30466.68289911533;6.0;3;5;1;4
273921;60000;40316.666666666664;10.0;3;4;3;5
273924;28325;35406.25;4.0;3;1;1;2
273941;30000;33027.160493827156;6.0;3;3;3;4
274011;70000;58289.029954374135;8.0;2;3;3;4
274016;40000;56807.66044313015;4.0;2;3;1;2
274022;31238;45267.900028727374;4.0;2;3;3;3
274025;35000;40459.64457138995;6.0;2;3;2;3
274027;42827;63771.36651805926;4.0;2;3;2;3
274034;39716;54593.53870325169;4.0;2;2;2;2
274039;50000;48068.0;6.0;2;2;2;3
274049;43563;58289.029954374135;4.0;2;1;3;2
274053;45471;64161.21299500194;4.0;2;3;2;3
274085;35000;40459.64457138995;6.0;2;1;1;2
274091;50000;26746.807939342303;10.0;3;5;3;5
274093;90000;86075.12436554633;6.0;3;3;2;4
274119;35844;46683.403688280785;4.0;1;3;1;2
274167;53547;76263.48544429203;4.0;3;1;2;2
274176;50000;59605.55149744339;4.0;2;4;1;3
274198;100000;77394.04075355633;8.0;3;3;3;5
274201;52990;67007.1135067638;4.0;3;5;2;4
274206;90000;70918.73163457743;8.0;3;3;3;5
274214;58405;75290.2325344594;4.0;2;1;2;2
274217;80000;72177.91813035273;6.0;3;3;3;4
274222;150000;54654.26880811495;10.0;2;3;3;5
274232;80000;58702.457466918706;8.0;3;3;1;4
274237;120000;65341.52684256055;10.0;2;3;1;4
274252;64029;94328.60848725063;4.0;3;3;3;3
274258;150000;75290.2325344594;10.0;3;2;2;5
274278;80000;55799.90965013456;8.0;2;3;3;4
274289;70249;111811.22113001521;4.0;3;3;1;3
274292;50000;66429.98027613411;4.0;3;3;1;3
274338;120000;62134.87883940907;10.0;2;3;2;5
274355;56271;79161.1605860385;4.0;2;1;3;2
274364;170000;62134.87883940907;10.0;3;5;3;5
274371;14518;21592.537893074863;4.0;1;1;1;1
274374;33571;40765.30612244898;4.0;3;1;3;3
274376;35000;44716.4461247637;4.0;2;2;1;2
274398;32683;41728.15853658537;4.0;2;4;3;3
274406;45000;48954.894666771084;6.0;3;4;3;4
274407;36974;44555.463359245354;4.0;3;5;2;4
274411;12982;19661.62143927133;4.0;2;1;1;2
274420;30719;40066.91084710743;4.0;2;4;1;3
274429;40000;44555.463359245354;6.0;3;4;2;4
274432;36974;44555.463359245354;4.0;2;2;2;2
274471;45000;48954.894666771084;6.0;3;4;3;4
274479;43229;60095.651364494115;4.0;2;4;1;3
274493;30719;40066.91084710743;4.0;3;3;2;3
274509;40000;52549.306062819574;4.0;3;4;2;3
274537;43179;56687.139914484556;4.0;2;2;3;3
274538;90000;56570.50568055246;10.0;3;3;3;5
274549;35000;47133.04826817558;4.0;2;3;1;2
274580;33225;42074.721697122455;4.0;3;3;3;3
274592;12191;18673.268484144304;4.0;1;1;1;1
274604;120000;46730.19465821639;10.0;3;3;3;5
274612;24274;31943.288241415194;4.0;2;4;3;3
274613;25000;28046.875;6.0;2;1;1;2
274617;50000;30304.6875;10.0;2;3;3;5
274620;65000;46948.61171439072;8.0;2;4;3;5
274637;22438;28046.875;4.0;2;3;3;3
274657;40000;37177.02422145329;6.0;2;3;2;3
274666;40000;45948.31665765279;6.0;3;5;2;4
274673;32759;45948.31665765279;4.0;3;5;3;4
